transaction_id,customer_id,amount_inr,previous_success_rate,previous_failures,days_since_last_payment,customer_tenure_days,is_returning_customer,checkout_time_sec,payment_method,failure_reason,retry_count,action,recovered,recovered_amount,recovery_probability_true
TX009041,C02041,5061,0.609,3,153,1208,1,280,NetBanking,bank_decline,2,retry,1,5061,0.3703
TX009042,C02042,1188,0.572,2,121,474,0,283,UPI,technical_error,1,payment_link,0,0,0.3254
TX009043,C02043,8034,0.889,4,34,1405,0,390,UPI,bank_decline,1,retry,1,8034,0.4768
TX009044,C02044,15285,0.499,2,16,1152,1,320,Card,technical_error,1,payment_link,1,15285,0.4286
TX009045,C02045,22147,0.379,3,46,216,0,139,Card,timeout,0,reminder,1,22147,0.3175
TX009046,C02046,17436,0.961,1,37,881,1,162,UPI,insufficient_funds,2,reminder,0,0,0.4393
TX009047,C02047,10235,0.202,3,5,211,1,342,Wallet,timeout,1,retry,1,10235,0.4556
TX009048,C02048,18677,0.626,2,47,1404,0,349,Wallet,bank_decline,0,retry,0,0,0.4206
TX009049,C02049,26325,0.341,4,171,635,1,354,UPI,authentication_failed,2,payment_link,0,0,0.1902
TX009050,C02050,1730,0.399,4,94,531,0,182,UPI,timeout,0,retry,0,0,0.5048
TX009051,C02051,7298,0.952,5,144,1259,0,116,Card,technical_error,1,retry,0,0,0.4574
TX009052,C02052,13133,0.738,2,73,412,1,203,Card,timeout,2,reminder,0,0,0.3941
TX009053,C02053,9556,0.639,1,121,1026,0,222,UPI,technical_error,1,reminder,0,0,0.2707
TX009054,C02054,23432,0.285,4,113,615,0,286,UPI,insufficient_funds,2,retry,0,0,0.0661
TX009055,C02055,20830,0.941,4,37,1340,0,299,Card,insufficient_funds,0,payment_link,1,20830,0.6002
TX009056,C02056,26967,0.549,3,160,1344,0,316,NetBanking,bank_decline,0,retry,0,0,0.2859
TX009057,C02057,25828,0.28,4,84,948,1,85,UPI,technical_error,2,reminder,0,0,0.2151
TX009058,C02058,4272,0.638,4,140,298,0,409,UPI,bank_decline,0,retry,0,0,0.4016
TX009059,C02059,26537,0.267,2,94,635,1,137,UPI,authentication_failed,2,reminder,0,0,0.2086
TX009060,C02060,23143,0.882,0,170,1139,1,331,UPI,insufficient_funds,1,payment_link,0,0,0.4844
TX009061,C02061,8785,0.525,5,26,1244,0,112,Card,technical_error,0,payment_link,0,0,0.4719
TX009062,C02062,10976,0.433,4,11,777,0,195,UPI,bank_decline,0,payment_link,1,10976,0.3973
TX009063,C02063,16022,0.402,5,94,41,1,171,NetBanking,insufficient_funds,2,retry,0,0,0.2285
TX009064,C02064,10822,0.366,3,23,954,1,292,Card,insufficient_funds,0,retry,0,0,0.3592
TX009065,C02065,12444,0.354,2,159,367,1,28,Wallet,bank_decline,1,retry,1,12444,0.3293
TX009066,C02066,23602,0.682,3,175,496,1,353,Card,bank_decline,1,reminder,1,23602,0.3466
TX009067,C02067,20346,0.335,5,94,770,1,252,UPI,technical_error,0,reminder,0,0,0.4324
TX009068,C02068,22204,0.637,4,49,152,0,389,UPI,timeout,0,retry,1,22204,0.4895
TX009069,C02069,6977,0.901,2,12,1394,1,251,NetBanking,authentication_failed,1,payment_link,1,6977,0.6144
TX009070,C02070,770,0.791,4,94,455,1,152,Card,authentication_failed,2,retry,0,0,0.3784
TX009071,C02071,25204,0.632,4,113,1094,0,276,UPI,insufficient_funds,2,reminder,1,25204,0.1961
TX009072,C02072,18331,0.544,5,136,1014,0,368,UPI,bank_decline,0,reminder,0,0,0.299
TX009073,C02073,21456,0.477,0,166,309,1,146,UPI,bank_decline,0,payment_link,1,21456,0.3877
TX009074,C02074,7842,0.402,4,36,23,0,18,Card,authentication_failed,0,retry,0,0,0.2612
TX009075,C02075,5411,0.535,4,38,1263,1,40,UPI,bank_decline,1,retry,0,0,0.4882
TX009076,C02076,11096,0.99,5,110,1389,1,172,UPI,authentication_failed,1,retry,1,11096,0.4528
TX009077,C02077,9558,0.64,1,169,627,1,355,UPI,timeout,0,payment_link,1,9558,0.561
TX009078,C02078,1294,0.433,2,178,1415,0,364,NetBanking,timeout,1,payment_link,0,0,0.3261
TX009079,C02079,10217,0.417,5,81,39,1,144,NetBanking,timeout,2,payment_link,0,0,0.3559
TX009080,C02080,18611,0.556,0,43,1451,1,294,UPI,bank_decline,0,payment_link,1,18611,0.5012
TX009081,C02081,27914,0.562,0,152,767,1,172,NetBanking,insufficient_funds,1,reminder,1,27914,0.2957
TX009082,C02082,28826,0.477,5,141,1326,0,396,Card,authentication_failed,0,payment_link,0,0,0.3383
TX009083,C02083,13791,0.64,3,148,1107,0,299,Card,timeout,1,reminder,1,13791,0.254
TX009084,C02084,27683,0.793,3,102,182,0,194,NetBanking,technical_error,0,reminder,0,0,0.4113
TX009085,C02085,18564,0.761,0,50,219,0,276,UPI,bank_decline,0,retry,1,18564,0.4588
TX009086,C02086,23036,0.781,5,102,430,1,139,Wallet,technical_error,0,reminder,1,23036,0.5465
TX009087,C02087,27934,0.619,2,50,977,0,266,UPI,bank_decline,2,retry,0,0,0.2616
TX009088,C02088,26171,0.865,4,7,566,0,233,UPI,technical_error,2,retry,1,26171,0.3775
TX009089,C02089,12019,0.266,2,131,202,1,381,NetBanking,technical_error,0,reminder,1,12019,0.3664
TX009090,C02090,9845,0.664,1,67,409,0,88,Card,bank_decline,1,reminder,0,0,0.3565
TX009091,C02091,28395,0.866,5,155,73,1,191,Card,insufficient_funds,2,reminder,0,0,0.2889
TX009092,C02092,27631,0.787,1,48,1096,1,105,UPI,authentication_failed,2,retry,0,0,0.2698
TX009093,C02093,8905,0.966,5,114,1405,1,39,Wallet,authentication_failed,0,reminder,1,8905,0.6549
TX009094,C02094,12643,0.313,5,128,269,1,103,Card,technical_error,0,reminder,0,0,0.3771
TX009095,C02095,579,0.727,3,81,8,0,141,UPI,timeout,0,reminder,0,0,0.5012
TX009096,C02096,22500,0.83,2,164,1021,0,359,Card,authentication_failed,0,retry,0,0,0.2424
TX009097,C02097,3258,0.521,3,62,1423,1,58,UPI,insufficient_funds,2,reminder,0,0,0.3728
TX009098,C02098,23554,0.401,2,40,308,0,136,Wallet,technical_error,0,retry,0,0,0.3781
TX009099,C02099,20831,0.555,5,149,1056,0,347,UPI,technical_error,0,payment_link,1,20831,0.3521
TX009100,C02100,13245,0.859,2,172,369,0,403,UPI,technical_error,1,payment_link,1,13245,0.3575
TX009101,C02101,11563,0.38,3,38,423,0,281,UPI,technical_error,0,reminder,1,11563,0.3601
TX009102,C02102,28336,0.828,2,54,1027,1,69,UPI,bank_decline,1,payment_link,0,0,0.4285
TX009103,C02103,25039,0.797,2,47,582,1,391,UPI,bank_decline,2,retry,0,0,0.423
TX009104,C02104,25119,0.64,3,55,149,0,351,UPI,timeout,1,reminder,0,0,0.2887
TX009105,C02105,16082,0.613,0,176,1051,1,386,UPI,authentication_failed,0,reminder,0,0,0.4473
TX009106,C02106,23361,0.956,1,156,634,0,244,Wallet,bank_decline,0,retry,1,23361,0.4142
TX009107,C02107,20632,0.306,5,30,1086,0,378,NetBanking,technical_error,0,retry,0,0,0.3632
TX009108,C02108,27264,0.252,4,2,1348,0,302,NetBanking,insufficient_funds,0,reminder,0,0,0.2615
TX009109,C02109,10706,0.617,2,27,6,1,295,UPI,bank_decline,0,reminder,1,10706,0.5499
TX009110,C02110,15162,0.267,1,133,1282,1,355,UPI,technical_error,1,retry,0,0,0.3341
TX009111,C02111,17700,0.405,1,44,163,0,394,UPI,authentication_failed,0,retry,0,0,0.2226
TX009112,C02112,3620,0.306,1,156,916,1,295,UPI,authentication_failed,2,reminder,0,0,0.2312
TX009113,C02113,21002,0.957,0,103,817,0,265,Card,insufficient_funds,0,payment_link,1,21002,0.604
TX009114,C02114,1834,0.605,3,135,436,0,68,UPI,authentication_failed,2,payment_link,0,0,0.2621
TX009115,C02115,11427,0.407,2,154,980,1,274,NetBanking,timeout,2,retry,0,0,0.3683
TX009116,C02116,14358,0.461,1,170,154,0,349,UPI,insufficient_funds,2,retry,0,0,0.0716
TX009117,C02117,14825,0.348,3,60,23,1,327,UPI,insufficient_funds,0,reminder,0,0,0.4581
TX009118,C02118,20110,0.495,3,174,1391,0,135,NetBanking,bank_decline,2,payment_link,1,20110,0.0782
TX009119,C02119,25339,0.345,4,65,418,1,258,UPI,technical_error,1,retry,1,25339,0.3952
TX009120,C02120,3143,0.872,5,127,1482,1,250,Card,timeout,1,retry,0,0,0.5916
TX009121,C02121,27891,0.648,2,137,1188,1,110,NetBanking,timeout,0,retry,1,27891,0.4899
TX009122,C02122,12693,0.286,2,157,1436,0,37,Card,bank_decline,2,reminder,0,0,0.0693
TX009123,C02123,10639,0.881,5,94,1311,1,299,NetBanking,insufficient_funds,2,retry,1,10639,0.3841
TX009124,C02124,20003,0.561,4,137,360,0,36,UPI,bank_decline,0,retry,1,20003,0.3171
TX009125,C02125,2197,0.226,0,129,741,1,126,NetBanking,insufficient_funds,2,payment_link,0,0,0.2745
TX009126,C02126,27391,0.806,5,65,761,1,222,UPI,authentication_failed,0,reminder,1,27391,0.5361
TX009127,C02127,25296,0.729,2,30,1130,0,128,Card,bank_decline,2,payment_link,1,25296,0.2029
TX009128,C02128,3776,0.602,1,144,515,1,209,Card,bank_decline,0,reminder,1,3776,0.4935
TX009129,C02129,13528,0.532,0,49,284,1,397,Wallet,bank_decline,0,payment_link,0,0,0.5148
TX009130,C02130,1550,0.784,1,91,485,1,186,UPI,timeout,2,retry,1,1550,0.5933
TX009131,C02131,29084,0.98,1,28,712,0,367,NetBanking,timeout,2,retry,0,0,0.4381
TX009132,C02132,29027,0.6,5,49,715,0,16,UPI,insufficient_funds,1,payment_link,1,29027,0.3619
TX009133,C02133,22931,0.917,0,147,1279,1,116,UPI,insufficient_funds,0,retry,1,22931,0.385
TX009134,C02134,16347,0.639,1,153,323,1,354,Card,insufficient_funds,0,reminder,0,0,0.4535
TX009135,C02135,11168,0.392,5,35,519,1,59,UPI,technical_error,0,retry,1,11168,0.5251
TX009136,C02136,6399,0.771,5,8,1114,0,327,UPI,authentication_failed,1,reminder,1,6399,0.4003
TX009137,C02137,25538,0.829,1,141,1178,1,311,UPI,timeout,0,payment_link,1,25538,0.55
TX009138,C02138,7331,0.301,3,56,580,1,255,UPI,bank_decline,2,payment_link,1,7331,0.255
TX009139,C02139,16524,0.372,3,0,179,1,187,Card,bank_decline,0,payment_link,0,0,0.4581
TX009140,C02140,25325,0.293,2,106,548,0,19,NetBanking,timeout,1,payment_link,0,0,0.2707
TX009141,C02141,21459,0.23,1,79,343,1,399,UPI,timeout,2,payment_link,0,0,0.2586
TX009142,C02142,11147,0.47,5,122,913,1,359,UPI,authentication_failed,1,retry,0,0,0.227
TX009143,C02143,26571,0.594,1,177,635,1,237,Wallet,timeout,2,payment_link,0,0,0.26
TX009144,C02144,3100,0.664,2,41,575,0,147,UPI,authentication_failed,0,retry,1,3100,0.3535
TX009145,C02145,17489,0.596,5,115,233,1,301,Card,technical_error,1,retry,1,17489,0.4969
TX009146,C02146,22329,0.861,5,83,1072,1,36,UPI,authentication_failed,1,retry,0,0,0.3718
TX009147,C02147,28431,0.341,1,66,439,0,230,UPI,bank_decline,2,reminder,0,0,0.1018
TX009148,C02148,29648,0.965,1,101,1398,1,214,Card,timeout,1,retry,1,29648,0.5916
TX009149,C02149,12071,0.806,1,121,731,0,119,UPI,bank_decline,1,payment_link,0,0,0.3074
TX009150,C02150,7118,0.241,1,68,679,0,254,NetBanking,insufficient_funds,1,reminder,1,7118,0.249
TX009151,C02151,11487,0.246,1,65,18,0,165,Card,bank_decline,0,payment_link,1,11487,0.3429
TX009152,C02152,9725,0.287,0,141,638,1,325,UPI,insufficient_funds,1,payment_link,1,9725,0.3715
TX009153,C02153,19278,0.691,5,5,303,0,73,UPI,technical_error,2,payment_link,0,0,0.2564
TX009154,C02154,21546,0.652,5,173,1035,0,18,Card,timeout,0,reminder,0,0,0.3164
TX009155,C02155,12267,0.405,3,111,695,0,242,UPI,technical_error,0,reminder,0,0,0.3643
TX009156,C02156,2538,0.74,5,157,436,0,145,Card,bank_decline,2,retry,0,0,0.317
TX009157,C02157,21282,0.472,4,24,431,1,339,NetBanking,technical_error,2,reminder,0,0,0.287
TX009158,C02158,14814,0.831,5,28,920,1,332,Card,authentication_failed,2,payment_link,0,0,0.4534
TX009159,C02159,16030,0.785,1,92,691,0,225,UPI,insufficient_funds,2,reminder,1,16030,0.2757
TX009160,C02160,25700,0.387,3,179,1258,0,293,UPI,authentication_failed,1,retry,0,0,0.0456
TX009161,C02161,22323,0.256,2,148,1225,0,363,Card,technical_error,1,reminder,0,0,0.1124
TX009162,C02162,17625,0.691,5,133,57,0,295,UPI,authentication_failed,1,retry,0,0,0.163
TX009163,C02163,24808,0.268,1,89,662,1,253,NetBanking,bank_decline,2,retry,0,0,0.2758
TX009164,C02164,27996,0.655,3,49,577,0,152,NetBanking,insufficient_funds,0,reminder,0,0,0.3714
TX009165,C02165,17110,0.735,4,127,1144,0,161,UPI,technical_error,0,payment_link,0,0,0.4174
TX009166,C02166,8945,0.32,2,60,1453,1,375,UPI,authentication_failed,2,retry,0,0,0.2138
TX009167,C02167,27449,0.816,0,118,1173,0,417,UPI,insufficient_funds,0,retry,0,0,0.3187
TX009168,C02168,10235,0.521,3,109,1355,0,304,Card,technical_error,0,payment_link,1,10235,0.4649
TX009169,C02169,23477,0.704,3,96,580,1,228,UPI,timeout,2,retry,1,23477,0.4832
TX009170,C02170,24902,0.614,4,53,681,0,101,UPI,bank_decline,0,retry,1,24902,0.3923
TX009171,C02171,25740,0.771,0,26,687,0,361,UPI,insufficient_funds,2,reminder,0,0,0.2329
TX009172,C02172,23932,0.594,4,39,364,0,36,NetBanking,authentication_failed,1,payment_link,1,23932,0.3606
TX009173,C02173,780,0.618,1,100,21,1,20,UPI,insufficient_funds,2,reminder,0,0,0.4099
TX009174,C02174,23683,0.576,0,30,963,0,282,NetBanking,insufficient_funds,2,reminder,1,23683,0.1865
TX009175,C02175,660,0.326,2,50,113,0,248,Card,insufficient_funds,1,reminder,0,0,0.2986
TX009176,C02176,21433,0.704,4,54,703,0,191,Card,insufficient_funds,2,reminder,0,0,0.2314
TX009177,C02177,19111,0.219,4,0,1372,1,16,UPI,technical_error,0,payment_link,0,0,0.4449
TX009178,C02178,25292,0.534,0,6,478,1,237,Wallet,technical_error,1,payment_link,0,0,0.3984
TX009179,C02179,10121,0.822,4,62,48,0,57,Card,bank_decline,1,payment_link,1,10121,0.3997
TX009180,C02180,5249,0.885,3,179,584,1,256,UPI,technical_error,1,retry,1,5249,0.5468
TX009181,C02181,26214,0.875,3,102,248,1,405,UPI,timeout,1,payment_link,1,26214,0.5301
TX009182,C02182,1648,0.793,4,153,923,0,375,Wallet,bank_decline,2,payment_link,0,0,0.2354
TX009183,C02183,11874,0.975,3,67,1032,1,266,UPI,technical_error,2,payment_link,0,0,0.4655
TX009184,C02184,23257,0.991,2,28,1439,0,44,Card,timeout,0,retry,0,0,0.5845
TX009185,C02185,22367,0.522,4,135,1229,0,410,UPI,timeout,2,retry,0,0,0.2567
TX009186,C02186,2031,0.74,0,22,971,1,379,UPI,authentication_failed,1,reminder,1,2031,0.5291
TX009187,C02187,7532,0.325,3,96,1081,1,336,Card,timeout,0,retry,0,0,0.5609
TX009188,C02188,19989,0.704,1,70,662,1,133,UPI,insufficient_funds,2,reminder,0,0,0.3572
TX009189,C02189,18958,0.463,3,141,578,0,223,NetBanking,authentication_failed,0,payment_link,0,0,0.3738
TX009190,C02190,27436,0.899,4,43,522,1,353,UPI,insufficient_funds,0,payment_link,1,27436,0.662
TX009191,C02191,27038,0.308,4,123,1047,0,262,NetBanking,insufficient_funds,0,retry,0,0,0.0981
TX009192,C02192,3457,0.33,4,48,963,1,209,UPI,insufficient_funds,1,payment_link,0,0,0.4886
TX009193,C02193,25890,0.716,2,13,782,0,291,NetBanking,insufficient_funds,1,reminder,0,0,0.3069
TX009194,C02194,18222,0.647,1,43,662,0,200,UPI,insufficient_funds,0,payment_link,1,18222,0.5283
TX009195,C02195,11120,0.697,0,35,950,0,227,Card,technical_error,2,payment_link,0,0,0.2907
TX009196,C02196,8328,0.675,0,67,554,1,39,Card,authentication_failed,0,reminder,1,8328,0.5757
TX009197,C02197,14557,0.237,4,36,1081,0,413,NetBanking,insufficient_funds,1,retry,0,0,0.1481
TX009198,C02198,13814,0.679,2,140,871,1,49,UPI,insufficient_funds,1,reminder,1,13814,0.3849
TX009199,C02199,16155,0.551,3,130,767,0,329,UPI,insufficient_funds,2,payment_link,0,0,0.2097
TX009200,C02200,13562,0.357,1,164,272,0,392,Card,bank_decline,0,payment_link,1,13562,0.2857
TX009201,C02201,10467,0.861,3,45,1152,0,261,UPI,timeout,1,retry,0,0,0.5392
TX009202,C02202,18674,0.788,5,136,1350,0,362,Card,authentication_failed,1,retry,0,0,0.1859
TX009203,C02203,14621,0.724,0,62,335,0,106,UPI,bank_decline,2,retry,1,14621,0.3442
TX009204,C02204,10056,0.531,1,143,701,0,241,Wallet,bank_decline,1,retry,0,0,0.2885
TX009205,C02205,28943,0.327,4,100,922,1,218,Wallet,technical_error,0,reminder,0,0,0.3958
TX009206,C02206,4879,0.2,2,103,1439,1,58,UPI,insufficient_funds,0,retry,0,0,0.3365
TX009207,C02207,26418,0.896,3,140,1024,1,123,UPI,technical_error,1,retry,1,26418,0.4652
TX009208,C02208,15253,0.576,0,106,89,0,105,UPI,insufficient_funds,2,reminder,0,0,0.2203
TX009209,C02209,9573,0.587,5,14,961,1,394,UPI,technical_error,2,retry,0,0,0.4661
TX009210,C02210,25604,0.436,3,154,344,0,384,Card,bank_decline,2,reminder,0,0,0.0597
TX009211,C02211,20580,0.534,1,51,846,1,85,UPI,authentication_failed,0,reminder,1,20580,0.4872
TX009212,C02212,3418,0.701,1,154,278,0,157,Card,authentication_failed,1,payment_link,1,3418,0.3926
TX009213,C02213,28463,0.554,4,164,626,0,284,Card,authentication_failed,2,retry,1,28463,0.03
TX009214,C02214,12695,0.856,1,112,250,0,123,Card,insufficient_funds,0,reminder,0,0,0.4889
TX009215,C02215,10991,0.354,1,96,251,0,399,UPI,technical_error,0,payment_link,1,10991,0.4152
TX009216,C02216,11704,0.298,0,72,345,1,337,Card,bank_decline,1,payment_link,1,11704,0.3466
TX009217,C02217,25484,0.882,3,57,1279,0,247,UPI,authentication_failed,1,retry,1,25484,0.265
TX009218,C02218,8301,0.358,4,46,232,1,292,UPI,technical_error,2,reminder,1,8301,0.307
TX009219,C02219,23961,0.446,1,70,369,1,41,Card,bank_decline,0,retry,0,0,0.449
TX009220,C02220,23991,0.791,0,42,670,1,282,UPI,timeout,0,payment_link,0,0,0.6255
TX009221,C02221,26625,0.223,2,174,299,1,29,Card,bank_decline,0,retry,1,26625,0.2959
TX009222,C02222,24508,0.615,0,54,1347,0,319,UPI,bank_decline,2,reminder,0,0,0.1942
TX009223,C02223,2714,0.458,1,134,110,0,292,NetBanking,authentication_failed,1,payment_link,1,2714,0.3274
TX009224,C02224,3200,0.95,3,177,507,0,88,UPI,authentication_failed,2,payment_link,1,3200,0.3532
TX009225,C02225,27704,0.621,3,59,459,1,152,UPI,insufficient_funds,0,payment_link,0,0,0.5831
TX009226,C02226,13946,0.611,5,43,744,1,306,UPI,authentication_failed,2,reminder,1,13946,0.3553
TX009227,C02227,29434,0.716,2,11,409,1,386,UPI,timeout,2,payment_link,0,0,0.3627
TX009228,C02228,5306,0.84,0,7,19,0,390,Card,authentication_failed,0,retry,0,0,0.394
TX009229,C02229,7392,0.434,3,91,366,1,223,NetBanking,authentication_failed,0,reminder,0,0,0.512
TX009230,C02230,13334,0.22,2,144,1398,1,216,UPI,insufficient_funds,0,payment_link,0,0,0.4483
TX009231,C02231,19065,0.671,1,59,550,1,21,Card,timeout,2,retry,1,19065,0.4916
TX009232,C02232,5828,0.558,4,8,799,0,77,Wallet,technical_error,0,payment_link,1,5828,0.4929
TX009233,C02233,2885,0.369,4,148,700,1,215,UPI,technical_error,1,reminder,0,0,0.3418
TX009234,C02234,17138,0.775,5,157,1046,1,406,Card,technical_error,1,reminder,0,0,0.3984
TX009235,C02235,18149,0.788,0,23,258,0,302,UPI,insufficient_funds,2,payment_link,1,18149,0.348
TX009236,C02236,11711,0.984,0,157,610,0,221,Card,insufficient_funds,1,payment_link,1,11711,0.4587
TX009237,C02237,21314,0.957,3,76,970,0,23,UPI,bank_decline,0,retry,1,21314,0.5027
TX009238,C02238,4399,0.388,1,18,54,0,228,NetBanking,insufficient_funds,0,reminder,1,4399,0.391
TX009239,C02239,22418,0.508,1,101,1059,0,319,NetBanking,technical_error,2,retry,0,0,0.2926
TX009240,C02240,1502,0.797,4,11,84,1,403,Card,authentication_failed,2,reminder,0,0,0.4572
TX009241,C02241,25734,0.215,1,128,149,1,361,UPI,timeout,2,reminder,1,25734,0.1173
TX009242,C02242,29097,0.858,0,154,761,1,248,UPI,bank_decline,2,reminder,0,0,0.2839
TX009243,C02243,8944,0.725,4,14,948,1,226,UPI,timeout,2,reminder,0,0,0.4072
TX009244,C02244,12564,0.446,3,134,1363,0,128,UPI,insufficient_funds,1,payment_link,0,0,0.3046
TX009245,C02245,3655,0.903,1,19,203,0,224,UPI,bank_decline,1,payment_link,0,0,0.4482
TX009246,C02246,24399,0.573,3,92,1035,0,68,UPI,authentication_failed,2,payment_link,0,0,0.2428
TX009247,C02247,24545,0.39,1,63,1158,1,150,Card,bank_decline,0,retry,1,24545,0.431
TX009248,C02248,9295,0.849,5,127,763,0,59,UPI,technical_error,0,retry,1,9295,0.4805
TX009249,C02249,966,0.933,2,106,900,0,347,NetBanking,bank_decline,1,payment_link,0,0,0.4674
TX009250,C02250,13884,0.317,5,89,565,1,287,UPI,technical_error,2,retry,0,0,0.3732
TX009251,C02251,7146,0.957,1,116,1333,0,44,Card,bank_decline,2,payment_link,0,0,0.3394
TX009252,C02252,23478,0.335,4,49,1231,1,250,UPI,timeout,2,retry,0,0,0.3799
TX009253,C02253,7259,0.749,2,93,326,1,200,UPI,technical_error,1,payment_link,0,0,0.5307
TX009254,C02254,29480,0.593,5,89,699,1,402,Card,bank_decline,2,retry,0,0,0.3481
TX009255,C02255,23299,0.897,4,178,310,1,269,UPI,authentication_failed,2,payment_link,0,0,0.358
TX009256,C02256,19077,0.993,1,73,557,1,217,UPI,bank_decline,2,payment_link,1,19077,0.4017
TX009257,C02257,13374,0.281,1,5,656,0,400,NetBanking,bank_decline,2,reminder,0,0,0.1452
TX009258,C02258,313,0.564,2,113,757,1,66,Card,insufficient_funds,1,reminder,1,313,0.4867
TX009259,C02259,25165,0.892,1,120,538,1,128,Card,technical_error,2,retry,0,0,0.4891
TX009260,C02260,16136,0.524,5,32,1086,0,392,UPI,timeout,2,retry,1,16136,0.3622
TX009261,C02261,20103,0.338,5,159,865,0,287,Card,timeout,2,retry,0,0,0.2142
TX009262,C02262,3214,0.587,0,119,875,1,160,Card,bank_decline,2,reminder,0,0,0.3915
TX009263,C02263,25318,0.235,4,59,706,0,110,UPI,bank_decline,0,payment_link,0,0,0.2845
TX009264,C02264,3256,0.342,4,116,889,1,39,UPI,insufficient_funds,0,retry,0,0,0.3827
TX009265,C02265,23625,0.882,1,52,470,0,256,NetBanking,technical_error,1,reminder,0,0,0.3625
TX009266,C02266,8942,0.868,5,50,1483,1,250,Card,authentication_failed,2,retry,0,0,0.3673
TX009267,C02267,26426,0.845,4,101,885,0,48,UPI,timeout,2,reminder,0,0,0.2509
TX009268,C02268,10322,0.248,1,161,973,1,207,UPI,authentication_failed,0,reminder,0,0,0.3682
TX009269,C02269,8428,0.722,4,27,251,1,91,UPI,bank_decline,0,payment_link,0,0,0.5884
TX009270,C02270,19314,0.563,5,144,755,1,17,NetBanking,insufficient_funds,1,reminder,0,0,0.3304
TX009271,C02271,10792,0.734,4,121,1392,1,67,Card,insufficient_funds,0,payment_link,1,10792,0.6024
TX009272,C02272,11282,0.472,1,66,1395,1,162,UPI,bank_decline,1,retry,1,11282,0.447
TX009273,C02273,18927,0.437,4,51,710,1,230,NetBanking,technical_error,2,payment_link,0,0,0.2867
TX009274,C02274,9079,0.942,3,54,856,1,110,Card,authentication_failed,0,payment_link,1,9079,0.7274
TX009275,C02275,17570,0.752,0,125,908,1,131,UPI,insufficient_funds,1,reminder,0,0,0.3903
TX009276,C02276,18740,0.706,5,28,718,1,73,UPI,authentication_failed,1,payment_link,0,0,0.5127
TX009277,C02277,23377,0.609,1,20,1277,0,365,UPI,insufficient_funds,1,retry,0,0,0.217
TX009278,C02278,20380,0.437,1,50,421,0,377,UPI,timeout,0,payment_link,1,20380,0.4408
TX009279,C02279,24296,0.552,5,179,453,1,80,Card,technical_error,2,reminder,0,0,0.2174
TX009280,C02280,10148,0.913,3,60,456,1,219,Card,timeout,1,payment_link,0,0,0.605
TX009281,C02281,9288,0.88,2,50,1106,1,299,NetBanking,timeout,1,reminder,1,9288,0.5392
TX009282,C02282,28723,0.28,2,149,1158,0,351,UPI,insufficient_funds,1,retry,0,0,0.03
TX009283,C02283,3805,0.829,0,135,967,0,276,UPI,timeout,2,retry,0,0,0.4169
TX009284,C02284,21170,0.736,4,7,776,1,312,UPI,technical_error,2,reminder,0,0,0.3614
TX009285,C02285,22291,0.723,4,136,1310,1,283,Card,timeout,2,retry,0,0,0.4133
TX009286,C02286,29670,0.456,5,77,1053,0,379,UPI,authentication_failed,1,reminder,1,29670,0.219
